App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,cat_ART_AND_DESIGN,cat_AUTO_AND_VEHICLES,cat_BEAUTY,cat_BOOKS_AND_REFERENCE,cat_BUSINESS,cat_COMICS,cat_COMMUNICATION,cat_DATING,cat_EDUCATION,cat_ENTERTAINMENT,cat_EVENTS,cat_FAMILY,cat_FINANCE,cat_FOOD_AND_DRINK,cat_GAME,cat_HEALTH_AND_FITNESS,cat_HOUSE_AND_HOME,cat_LIBRARIES_AND_DEMO,cat_LIFESTYLE,cat_MAPS_AND_NAVIGATION,cat_MEDICAL,cat_NEWS_AND_MAGAZINES,cat_PARENTING,cat_PERSONALIZATION,cat_PHOTOGRAPHY,cat_PRODUCTIVITY,cat_SHOPPING,cat_SOCIAL,cat_SPORTS,cat_TOOLS,cat_TRAVEL_AND_LOCAL,cat_VIDEO_PLAYERS,cat_WEATHER
3179,GAME,4.3,8432,59.0,500000,1,0.0,2,2,2018-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,FOOD_AND_DRINK,4.6,42,3.9,100,1,0.0,4,61,2018-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,FAMILY,4.5,7812,27.0,50000,0,19.99,2,91,2017-04-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6672,BUSINESS,4.0,3,16.0,1000,1,0.0,1,22,2018-04-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,FAMILY,4.2,1661,63.0,10000,0,9.99,1,91,2018-03-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,PHOTOGRAPHY,4.6,617,12.0,10000,0,1.99,1,81,2016-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3009,FAMILY,4.2,9659,30.0,100000,0,2.99,1,91,2017-03-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,FAMILY,4.5,2576,44.0,10000,0,4.99,1,91,2018-03-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,FOOD_AND_DRINK,4.3,19373,43.0,1000000,1,0.0,1,61,2018-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,FAMILY,4.4,3358,17.0,100000,0,14.99,1,91,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,BUSINESS,4.0,3,6.3,500,1,0.0,1,22,2015-10-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,TOOLS,4.2,0,2.6,1,1,0.0,1,108,2018-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3297,MAPS_AND_NAVIGATION,2.8,1911,20.0,100000,1,0.0,1,70,2018-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8236,LIFESTYLE,3.8,28140,16.0,1000000,1,0.0,1,67,2018-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,PHOTOGRAPHY,4.1,5485,13.0,1000000,1,0.0,1,81,2016-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,FAMILY,3.8,11250,6.3,100000,0,9.99,2,91,2018-06-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6671,BUSINESS,3.4,15,2.7,10000,1,0.0,1,22,2016-03-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,FOOD_AND_DRINK,4.5,5093,56.0,500000,1,0.0,1,61,2018-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,FAMILY,4.3,8450,1.1,100000,0,13.99,1,91,2017-03-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,FOOD_AND_DRINK,3.1,194,26.0,100000,1,0.0,1,61,2018-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,FAMILY,4.6,13492,56.0,100000,1,0.0,4,91,2018-07-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,SHOPPING,3.3,272,785.0,100000,1,0.0,1,96,2012-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5505,GAME,3.9,2362,25.0,100000,1,0.0,1,0,2013-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,FAMILY,4.9,707,6.0,10000,1,0.0,1,52,2018-02-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,LIFESTYLE,3.9,1638,4.9,100000,1,0.0,1,67,2018-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9026,FOOD_AND_DRINK,3.4,6512,18.0,1000000,1,0.0,1,61,2018-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9141,WEATHER,3.7,7896,9.7,1000000,1,0.0,1,117,2013-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3502,FOOD_AND_DRINK,4.2,68270,66.0,1000000,1,0.0,1,61,2018-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,FOOD_AND_DRINK,3.8,21381,41.0,1000000,1,0.0,1,61,2018-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,GAME,4.6,58575,96.0,1000000,1,0.0,4,0,2018-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6290,SPORTS,4.4,32881,76.0,1000000,1,0.0,1,102,2018-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2314,COMMUNICATION,4.0,6,4.2,1000,1,0.0,1,36,2018-07-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6876,FOOD_AND_DRINK,4.2,10225,36.0,1000000,1,0.0,1,61,2018-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,PERSONALIZATION,4.4,1,3.9,100,1,0.0,1,80,2018-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5335,FOOD_AND_DRINK,4.2,441,24.0,100000,1,0.0,1,61,2018-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9546,PRODUCTIVITY,4.6,84,23.0,1000,0,4.29,3,82,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9405,TOOLS,3.7,23347,7.6,5000000,1,0.0,1,108,2018-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3425,FAMILY,4.1,1626,96.0,100000,1,0.0,2,97,2018-07-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,FAMILY,4.2,14432,35.0,500000,1,0.0,1,27,2017-09-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,FAMILY,4.0,36578,21.0,1000000,1,0.0,1,45,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,GAME,4.5,14253,81.0,1000000,1,0.0,1,88,2018-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,GAME,4.6,15829,95.0,1000000,1,0.0,1,88,2018-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,TOOLS,4.5,101738,10.0,1000000,1,0.0,1,108,2018-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3005,VIDEO_PLAYERS,3.3,6716,4.7,500000,1,0.0,3,114,2018-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7367,FAMILY,4.2,3345,27.0,1000000,1,0.0,1,97,2018-05-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,GAME,4.0,42182,3.4,1000000,1,0.0,1,6,2018-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,HEALTH_AND_FITNESS,4.0,87,33.0,10000,1,0.0,1,62,2018-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,GAME,4.0,2700,5.7,500000,1,0.0,1,15,2018-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,FAMILY,3.5,2310,3.1,500000,1,0.0,1,83,2018-01-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,FAMILY,3.9,3847,4.3,1000000,1,0.0,1,83,2018-01-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,GAME,3.9,85317,4.5,5000000,1,0.0,1,15,2018-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3406,FAMILY,4.1,265,46.0,10000,0,2.99,1,45,2016-07-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,FAMILY,4.4,54,33.0,500,0,2.99,1,83,2018-06-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404,FAMILY,4.2,1013,58.0,50000,0,2.99,1,42,2017-04-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,FAMILY,4.4,2311,9.3,100000,0,1.99,1,33,2015-01-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,FAMILY,4.3,2419,6.2,100000,1,0.0,1,83,2018-03-31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,GAME,4.1,97209,6.7,1000000,1,0.0,1,15,2018-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,FAMILY,4.0,4518,41.0,1000000,1,0.0,1,97,2017-12-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,GAME,4.3,146,6.0,10000,1,0.0,3,72,2018-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3403,FAMILY,4.4,3397,9.5,50000,0,3.99,1,33,2014-12-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,FAMILY,4.5,3580,60.0,100000,1,0.0,1,27,2018-04-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423,GAME,4.6,18,31.0,100,0,4.99,3,2,2018-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6936,FAMILY,3.7,11748,36.0,1000000,1,0.0,4,27,2016-10-31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,PRODUCTIVITY,3.8,1205,4.3,100000,1,0.0,1,82,2018-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3003,FAMILY,3.4,267,1.5,10000,1,0.0,1,52,2017-03-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,GAME,4.3,183,68.0,10000,1,0.0,1,88,2018-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,HEALTH_AND_FITNESS,3.8,76,1.2,1000,0,4.99,1,62,2015-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,FAMILY,4.7,429,12.0,10000,0,3.99,1,21,2018-02-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,FAMILY,4.4,1091,45.0,50000,0,2.99,1,45,2013-12-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3405,FAMILY,4.1,11788,62.0,1000000,1,0.0,1,51,2017-08-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,FAMILY,4.4,23022,80.0,1000000,1,0.0,1,95,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,BOOKS_AND_REFERENCE,4.0,22,34.0,1000,1,0.0,1,19,2016-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,FAMILY,3.9,1985,3.5,500000,1,0.0,1,83,2017-12-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,FAMILY,4.3,3725,67.0,100000,0,2.99,1,51,2016-02-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,FAMILY,4.2,1357,58.0,50000,0,2.99,1,51,2016-02-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,GAME,3.3,19291,5.1,1000000,1,0.0,1,15,2018-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,FAMILY,4.0,68,5.5,5000,1,0.0,1,39,2017-04-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3431,GAME,4.6,87766,12.0,1000000,0,4.99,1,0,2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6498,GAME,4.1,14002,19.0,1000000,1,0.0,1,6,2018-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,GAME,4.1,22896,19.0,1000000,1,0.0,1,6,2018-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9557,GAME,3.4,107778,8.8,10000000,1,0.0,1,6,2016-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,GAME,3.4,2218,11.0,500000,1,0.0,1,6,2017-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,PRODUCTIVITY,4.1,10676,12.0,1000000,1,0.0,1,82,2018-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3034,TOOLS,4.0,2596,32.0,500000,1,0.0,1,108,2018-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3035,TOOLS,3.4,71852,22.0,5000000,1,0.0,1,108,2018-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3032,TOOLS,3.2,4908,38.0,500000,1,0.0,1,108,2018-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037,VIDEO_PLAYERS,3.8,7335,9.1,1000000,1,0.0,1,114,2018-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3039,VIDEO_PLAYERS,3.8,12443,9.1,1000000,1,0.0,1,114,2018-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3036,PRODUCTIVITY,3.9,2046,60.0,100000,1,0.0,1,82,2018-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3031,PRODUCTIVITY,3.6,3227,35.0,500000,1,0.0,1,82,2018-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3038,TOOLS,3.8,253,15.0,50000,1,0.0,1,108,2018-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3961,GAME,3.9,1576,43.0,50000,1,0.0,1,6,2018-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8179,PRODUCTIVITY,3.2,368,9.0,100000,1,0.0,1,82,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3024,TOOLS,1.0,2,4.4,500,1,0.0,1,108,2018-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3020,TOOLS,4.6,14,2.1,1000,1,0.0,1,108,2015-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7809,GAME,4.4,0,41.0,50000,1,0.0,1,6,2018-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,BUSINESS,3.6,21,9.95,100,0,12.99,1,22,2017-01-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,FAMILY,4.9,15,23.0,100,1,0.0,1,27,2016-01-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,PRODUCTIVITY,4.3,3,2.3,50,0,2.6,1,82,2014-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3023,TOOLS,2.6,5,636.0,500,1,0.0,1,108,2018-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3021,WEATHER,3.9,2962,4.2,100000,1,0.0,1,117,2018-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022,HEALTH_AND_FITNESS,4.5,0,4.6,50,1,0.0,1,62,2017-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,PHOTOGRAPHY,3.5,13,7.9,1000,1,0.0,1,81,2018-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3029,GAME,3.2,768,1.4,100000,1,0.0,1,6,2013-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,FAMILY,4.3,1,21.0,10,1,0.0,1,39,2018-03-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6499,TOOLS,3.3,35,916.0,1000,1,0.0,1,108,2017-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3040,BUSINESS,4.3,3,28.0,100,1,0.0,1,22,2018-04-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7873,BUSINESS,4.3,2,1.6,500,1,0.0,1,22,2018-05-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7467,GAME,3.8,21423,84.0,1000000,1,0.0,1,0,2018-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,MAPS_AND_NAVIGATION,3.9,22382,6.6,1000000,1,0.0,1,70,2018-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,PRODUCTIVITY,1.8,12,14.0,1000,1,0.0,1,82,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3030,BUSINESS,4.3,0,38.0,5,1,0.0,1,22,2018-05-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,FAMILY,4.3,9,5.0,500,1,0.0,1,39,2017-02-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,TOOLS,3.9,1417,2.9,10000,0,3.28,1,108,2017-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3019,BUSINESS,4.3,2,1.4,10,1,0.0,1,22,2017-11-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,FAMILY,4.8,5,8.4,100,1,0.0,1,39,2018-07-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,WEATHER,3.7,631,3.0,100000,1,0.0,1,117,2015-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6980,PHOTOGRAPHY,4.0,1,2.6,10,0,4.99,1,81,2017-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3213,TOOLS,4.1,22032,3.7,1000000,1,0.0,1,108,2017-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3025,TOOLS,4.0,127,5.8,10000,1,0.0,1,108,2015-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3042,BUSINESS,4.3,1,28.0,100,1,0.0,1,22,2018-04-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9406,FINANCE,4.8,4,4.5,1000,1,0.0,1,60,2017-05-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,LIFESTYLE,4.2,0,8.9,100,1,0.0,1,67,2018-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,PRODUCTIVITY,4.0,9,3.1,500,1,0.0,1,82,2015-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7378,FAMILY,3.5,2,22.0,50,0,2.99,1,91,2017-03-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,FAMILY,4.3,6,9.9,1000,1,0.0,1,52,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
