Time (mins),Temperature,Tem.,TEM/1000,YFP,Mean11,Mean20,Mean23,,BLUE,Mean11,Mean20,Mean23,,RED,Mean11,Mean20,Mean23,,Timepoint,Cl-,,,,YFP/RED,Mean11,Mean20,Mean23
13.8,,2851.5625,2.8515625,,842.0071259,2461.092453,1331.197556,,,3049.410156,8352.944824,4105.16748,,,583.2852325,1664.013443,836.2184601,,,,,,,,1.443559821,1.479009958,1.591925578
13.9,,2851.5625,2.8515625,,833.811554,2445.587799,1320.145294,,,3064.21225,8385.232025,4091.947845,,,581.8322296,1660.306107,836.2486115,,,,,,,,1.433079007,1.472974043,1.578651703
14,,2851.5625,2.8515625,,837.7531738,2457.520325,1333.093811,,,3056.898041,8404.569916,4085.653412,,,579.6091919,1666.081482,836.4814453,,,,,,,,1.445375928,1.475030094,1.593692028
14.1,,2851.5625,2.8515625,,843.3585968,2468.745132,1323.76918,,,3061.828888,8381.628448,4144.143097,,,585.4408264,1672.870514,839.8191223,,,,,,,,1.440553099,1.475753869,1.576255107
14.2,,2851.5625,2.8515625,,847.5313721,2482.334778,1333.083069,,,3055.944183,8406.890472,4088.152191,,,580.2536774,1661.64357,833.4570465,,,,,,,,1.460622147,1.493903279,1.599462233
14.3,,2851.5625,2.8515625,,841.6197052,2462.86293,1322.181168,,,3063.387421,8402.208466,4097.564911,,,582.4667053,1664.540741,828.1003113,,,,,,,,1.444923285,1.479605076,1.596643727
14.4,,2851.5625,2.8515625,,850.0279999,2483.964401,1341.995407,,,3063.370789,8408.704041,4112.798279,,,584.6201477,1675.203583,834.5707703,,,,,,,,1.453983417,1.482783601,1.60800672
14.5,,2851.5625,2.8515625,,844.6116638,2453.75058,1329.273041,,,3070.685425,8401.141235,4126.521606,,,584.3126526,1669.067108,835.131012,,,,,,,,1.445478992,1.470132967,1.591694024
14.6,,2851.5625,2.8515625,,849.1660004,2463.927963,1338.141464,,,3066.275421,8410.923615,4135.593048,,,584.0066223,1670.954376,834.9639587,,,,,,,,1.454034882,1.474563279,1.602633803
14.7,,2864.583333,2.864583333,,855.7383575,2485.134415,1348.416031,,,3061.181732,8396.491547,4125.034515,,,584.394928,1669.458405,835.7486267,,,,,,,,1.464315169,1.488587202,1.613422969
14.8,,2858.072917,2.858072917,,842.1629028,2467.822693,1334.776184,,,3069.560242,8437.523132,4150.391296,,,1033.965439,1672.830917,834.7056122,,,,,,,,0.814498117,1.475237376,1.599098131
14.9,,2877.604167,2.877604167,,843.9225464,2478.563477,1348.59668,,,3048.519989,8398.841522,4146.95578,,,580.4131927,1663.635788,830.3688202,,,,,,,,1.454003039,1.489847414,1.624093592
15,,2864.583333,2.864583333,,851.288147,2478.796875,1352.635864,,,3045.231049,8398.756927,4157.016693,,,578.3456879,1654.54686,832.6773529,,,,,,,,1.471936534,1.498172663,1.62444176
15.1,,2864.583333,2.864583333,,845.6167908,2466.93454,1346.569061,,,3067.169067,8410.681519,4170.591675,,,581.9233398,1672.144348,841.935791,,,,,,,,1.453141218,1.475311951,1.599372631
15.2,,2890.625,2.890625,,851.9893494,2491.077301,1341.159576,,,3073.509949,8427.870789,4112.167664,,,580.885376,1664.575928,835.8258667,,,,,,,,1.466708209,1.496523685,1.604592093
15.3,,2890.625,2.890625,,847.7778778,2478.010788,1333.022018,,,3058.556366,8423.362274,4117.423309,,,581.0046387,1673.202393,824.1434326,,,,,,,,1.459158536,1.480998831,1.617463618
15.4,,2890.625,2.890625,,846.4559174,2470.775681,1337.016403,,,3072.787598,8454.255859,4150.478516,,,583.670166,1663.089844,832.5542603,,,,,,,,1.450229884,1.485653761,1.60592104
15.5,,2890.625,2.890625,,854.1268158,2478.094894,1346.541183,,,3058.549103,8352.389923,4123.889923,,,586.4514923,1670.589066,828.1559601,,,,,,,,1.456432164,1.483365925,1.625951208
15.6,,2864.583333,2.864583333,,854.9944916,2478.559311,1348.777817,,,3072.451904,8383.82373,4142.545898,,,580.2393341,1647.217117,829.7382355,,,,,,,,1.473520393,1.50469497,1.625546177
15.7,,2851.5625,2.8515625,,848.2627411,2466.57811,1343.651108,,,3061.70755,8343.0242,4137.05545,,,584.6546478,1658.834702,839.8793793,,,,,,,,1.450878299,1.486934236,1.599814379
15.8,,2858.072917,2.858072917,,853.2232361,2467.608063,1352.055817,,,3059.672485,8348.721069,4147.092651,,,578.365509,1649.104095,831.4866638,,,,,,,,1.475231878,1.496332505,1.626070357
15.9,,2851.5625,2.8515625,,852.0985413,2468.668793,1353.439911,,,3064.856506,8369.454651,4159.253967,,,585.3950806,1669.486938,831.3140869,,,,,,,,1.455595664,1.478699076,1.628072869
16,,2864.583333,2.864583333,,851.0313873,2467.481277,1354.189041,,,3065.11673,8361.213654,4176.128693,,,583.2893677,1651.122559,828.5479126,,,,,,,,1.459020916,1.494426483,1.634412471
16.1,,2884.114583,2.884114583,,859.6372528,2486.028,1363.121506,,,3069.601227,8401.120758,4142.314117,,,585.2299042,1668.491684,839.4876556,,,,,,,,1.468888118,1.489985251,1.62375408
16.2,,2890.625,2.890625,,854.3325195,2475.118103,1357.503967,,,3083.308502,8400.794098,4170.997223,,,584.1485443,1664.485214,835.1163788,,,,,,,,1.462526147,1.487017176,1.625526695
16.3,,2890.625,2.890625,,860.8298645,2484.911163,1369.165924,,,3082.882202,8432.666626,4173.828735,,,582.9345093,1662.380676,836.5776367,,,,,,,,1.476717969,1.494790693,1.63662745
16.4,,2884.114583,2.884114583,,858.9594269,2488.513809,1370.885757,,,3085.638519,8436.797699,4186.819672,,,587.8220825,1672.724487,838.2244873,,,,,,,,1.4612575,1.48770095,1.635463743
16.5,,2890.625,2.890625,,865.1450348,2502.086807,1372.741348,,,3092.20636,8442.031311,4190.549377,,,587.1743317,1674.277237,839.7960358,,,,,,,,1.473404044,1.494428015,1.634612799
16.6,,2890.625,2.890625,,863.4136047,2502.871368,1351.170563,,,3085.769958,8442.979919,4133.199646,,,586.6507568,1672.677612,841.5844116,,,,,,,,1.471767648,1.49632622,1.605508068
16.7,,2890.625,2.890625,,865.8101501,2504.009125,1377.226044,,,3081.827545,8463.789459,4147.250885,,,585.649353,1674.173096,835.9433594,,,,,,,,1.478376345,1.495669194,1.647511196
16.8,,2890.625,2.890625,,862.505127,2500.034851,1356.395203,,,3078.888519,8451.390961,4157.632172,,,585.5769959,1679.009552,839.3287659,,,,,,,,1.472914976,1.488993823,1.616047558
16.9,,2890.625,2.890625,,862.5555573,2503.700943,1360.99086,,,3100.267365,8504.002228,4198.134064,,,589.4837952,1689.463043,832.2627258,,,,,,,,1.463238794,1.481950702,1.635289936
17,,2890.625,2.890625,,868.6169739,2509.168854,1371.67276,,,3093.239441,8511.824402,4207.225281,,,590.6924286,1683.904587,836.0517426,,,,,,,,1.470506361,1.490089684,1.640655345
17.1,,2890.625,2.890625,,866.2232208,2508.332901,1369.221695,,,3073.828583,8427.05246,4189.693085,,,585.6798248,1677.029068,830.5807037,,,,,,,,1.479004712,1.495700312,1.648511323
17.2,,2890.625,2.890625,,861.5163269,2500.657684,1362.554291,,,3069.519867,8441.530609,4190.436371,,,588.1046295,1685.011917,836.0296783,,,,,,,,1.464903154,1.484059346,1.629791772
17.3,,2890.625,2.890625,,861.4139557,2499.729752,1373.097061,,,3071.148895,8458.055145,4211.181122,,,580.1753998,1662.345688,830.5584564,,,,,,,,1.484747468,1.503736419,1.653221457
17.4,,2884.114583,2.884114583,,862.6607208,2503.391495,1368.602432,,,3061.280518,8402.242676,4197.501465,,,585.2631836,1678.282471,836.4963379,,,,,,,,1.473970591,1.491638945,1.63611288
17.5,,2877.604167,2.877604167,,854.079483,2499.768204,1370.006607,,,3054.074005,8447.256378,4208.460968,,,583.0680389,1683.441757,837.9129486,,,,,,,,1.464802435,1.48491517,1.635022599
17.6,,2858.072917,2.858072917,,854.4942627,2489.865967,1369.116577,,,3057.086273,8423.114594,4217.702972,,,586.7789001,1679.638519,837.1211853,,,,,,,,1.456245721,1.482382035,1.635505828
17.7,,2864.583333,2.864583333,,856.0550842,2495.394073,1370.757965,,,3066.239227,8441.219452,4181.714081,,,584.9594727,1677.847229,835.2022705,,,,,,,,1.463443408,1.487259406,1.641228734
17.8,,2890.625,2.890625,,861.3374176,2500.553543,1375.207718,,,3068.975769,8451.029724,4190.208923,,,585.7136078,1676.313828,835.2762909,,,,,,,,1.470577781,1.491697737,1.646410574
17.9,,2884.114583,2.884114583,,856.8053894,2484.489227,1370.281097,,,3078.040497,8459.735809,4193.398895,,,587.1205292,1675.067429,838.0859833,,,,,,,,1.459334748,1.483217442,1.635012546
18,,2884.114583,2.884114583,,861.234375,2504.001831,1367.045044,,,3084.654297,8432.511719,4211.451172,,,590.2890778,1684.146988,841.0023346,,,,,,,,1.459004422,1.486807178,1.625494945
18.1,,2871.09375,2.87109375,,858.4161835,2496.149643,1365.611069,,,3076.982361,8443.066589,4148.276062,,,588.028717,1680.592316,846.6212463,,,,,,,,1.459820173,1.485279696,1.613012991
18.2,,2851.5625,2.8515625,,857.3155823,2496.314056,1357.590668,,,3065.343933,8460.156921,4174.033386,,,584.1681671,1679.656326,841.0532379,,,,,,,,1.467583533,1.486205254,1.61415545
18.3,,2871.09375,2.87109375,,859.1477203,2504.257217,1358.290298,,,3059.761108,8426.65564,4172.523315,,,582.5620117,1675.090637,837.6062012,,,,,,,,1.474774707,1.494998039,1.621633527
18.4,,2877.604167,2.877604167,,851.0918884,2485.642487,1351.184113,,,3064.805634,8457.919647,4194.493866,,,583.0359497,1670.642151,824.7736816,,,,,,,,1.459758852,1.487836569,1.638248337
18.5,,2890.625,2.890625,,853.4008331,2493.318619,1356.123062,,,3058.035706,8445.529602,4187.852356,,,584.7653198,1677.72522,842.5151367,,,,,,,,1.459390296,1.486130499,1.609612698
18.6,,2877.604167,2.877604167,,854.7248993,2499.12352,1361.010361,,,3067.878174,8455.023438,4195.338379,,,583.4393921,1681.984558,829.6834106,,,,,,,,1.46497633,1.485818349,1.640397221
18.7,,2890.625,2.890625,,856.157486,2502.120377,1363.558487,,,3070.262115,8472.494781,4194.423492,,,583.580246,1686.316818,834.608017,,,,,,,,1.467077565,1.483778344,1.633771135
18.8,,2890.625,2.890625,,858.8695526,2506.642014,1372.081589,,,3073.425903,8468.215698,4205.552612,,,585.0652161,1690.64621,839.712677,,,,,,,,1.467989429,1.4826532,1.633989371
18.9,,2890.625,2.890625,,861.1133575,2504.171097,1376.710037,,,3059.413147,8449.496887,4220.542297,,,588.3999634,1689.685669,838.7839355,,,,,,,,1.463483024,1.482033696,1.641316648
19,,2890.625,2.890625,,859.8027191,2494.876938,1370.671982,,,3076.110596,8459.758789,4237.612793,,,585.6899414,1692.600403,839.8995361,,,,,,,,1.468016878,1.473990514,1.63194754
19.1,,2890.625,2.890625,,862.4490204,2506.058762,1380.427048,,,3068.329468,8465.245972,4247.469604,,,583.7108154,1680.176514,839.2865601,,,,,,,,1.477527909,1.491544931,1.644762485
19.2,,2890.625,2.890625,,858.9364319,2502.754852,1382.968231,,,3064.992432,8456.985107,4253.493408,,,588.4651489,1686.326111,841.9005737,,,,,,,,1.459621582,1.484146415,1.642674057
19.3,,2884.114583,2.884114583,,855.6396179,2488.656647,1373.825592,,,3076.56723,8489.270844,4245.226898,,,587.7604523,1693.926102,845.8908844,,,,,,,,1.455762487,1.469164826,1.624116795
19.4,,2890.625,2.890625,,849.8121948,2483.537537,1373.228821,,,3073.74646,8502.82312,4248.217651,,,586.1599121,1682.707153,844.4441528,,,,,,,,1.449795827,1.475917858,1.626192586
19.5,,2890.625,2.890625,,858.512085,2491.363708,1375.675354,,,3068.040283,8493.561768,4239.943115,,,585.8215332,1685.062805,848.5612183,,,,,,,,1.465484002,1.478499021,1.621185749
19.6,,2890.625,2.890625,,853.1216736,2493.273834,1363.275787,,,3071.754761,8497.987671,4240.875366,,,588.4327698,1695.905304,846.9380188,,,,,,,,1.449820128,1.470172791,1.609652368
19.7,,2884.114583,2.884114583,,852.4373779,2494.461731,1369.013245,,,3066.225067,8495.430145,4245.841278,,,585.1695099,1683.002396,843.1539459,,,,,,,,1.456735807,1.48214984,1.62368124
19.8,,2890.625,2.890625,,852.4229736,2488.953247,1369.833618,,,3072.467804,8496.694366,4254.467804,,,587.3846436,1683.938965,846.0157471,,,,,,,,1.45121767,1.478054311,1.619158536
19.9,,2890.625,2.890625,,855.508667,2495.597107,1372.801331,,,3082.868774,8501.152222,4268.377319,,,590.0386658,1702.565948,847.1984558,,,,,,,,1.449919669,1.465785868,1.620401125
20,,2890.625,2.890625,,855.8494263,2495.874207,1375.821838,,,3089.832153,8500.99231,4277.201294,,,587.4693909,1688.157806,842.9248962,,,,,,,,1.456840883,1.478460246,1.63219979
20.1,,2890.625,2.890625,,851.3452148,2483.361206,1384.925293,,,3077.447723,8508.607635,4231.26535,,,588.1121521,1690.980011,846.0883484,,,,,,,,1.447589906,1.468592881,1.636856595
20.2,,2884.114583,2.884114583,,858.3318634,2498.501602,1366.680191,,,3066.291473,8476.094208,4231.321259,,,590.0490875,1697.779678,851.9275665,,,,,,,,1.45467874,1.471628877,1.604221115
20.3,,2890.625,2.890625,,854.7862244,2500.02713,1367.417389,,,3078.425507,8515.964325,4254.622528,,,584.3990479,1683.598022,846.7547607,,,,,,,,1.462675594,1.48493114,1.614891882
20.4,,2890.625,2.890625,,853.1248322,2484.020096,1367.95491,,,3062.707764,8492.560547,4248.32666,,,582.6770477,1673.078354,843.5308685,,,,,,,,1.464146967,1.484700397,1.621701068
20.5,,2890.625,2.890625,,857.1531067,2507.116852,1373.200592,,,3067.288452,8461.224976,4242.728394,,,593.544693,1701.255081,857.3158722,,,,,,,,1.444125635,1.473686621,1.601744044
20.6,,2890.625,2.890625,,852.0826874,2490.527573,1365.860703,,,3068.377136,8489.366882,4256.521179,,,587.4549103,1696.117996,852.8584747,,,,,,,,1.450464831,1.468369287,1.60150921
20.7,,2890.625,2.890625,,855.7163391,2504.201752,1376.829315,,,3067.142242,8508.780914,4267.101715,,,588.9927673,1683.142426,849.8020935,,,,,,,,1.452846939,1.487813339,1.620176422
20.8,,2890.625,2.890625,,857.8187256,2502.882935,1380.666504,,,3061.604401,8476.345123,4270.977936,,,589.5168457,1698.762329,847.7566528,,,,,,,,1.455121651,1.473356744,1.628611818
20.9,,2890.625,2.890625,,863.7511292,2513.262604,1390.642609,,,3081.654236,8546.81488,4271.193787,,,590.5582123,1701.628159,848.8770599,,,,,,,,1.462601165,1.476975208,1.638214383
21,,2890.625,2.890625,,854.9727783,2492.933105,1382.003906,,,3076.614105,8512.71933,4268.235443,,,593.0677032,1708.797562,855.7471466,,,,,,,,1.441610753,1.458881474,1.614967589
21.1,,2890.625,2.890625,,862.809906,2510.860687,1384.561493,,,3073.244934,8495.026917,4272.152405,,,593.8557129,1703.915894,853.8564453,,,,,,,,1.452894848,1.473582526,1.621538961
21.2,,2890.625,2.890625,,860.6712494,2505.463608,1382.340317,,,3082.798767,8507.415222,4276.16571,,,592.7385101,1703.468796,856.0626678,,,,,,,,1.452025193,1.470801,1.61476533
21.3,,2890.625,2.890625,,859.4631348,2499.672974,1373.837524,,,3084.929169,8526.613495,4282.746307,,,591.6027222,1692.330017,849.2000122,,,,,,,,1.452770757,1.477059999,1.617802054
21.4,,2890.625,2.890625,,865.6390228,2506.933823,1385.761703,,,3089.917206,8500.69162,4293.354218,,,593.9254608,1699.154221,851.623703,,,,,,,,1.457487648,1.475400992,1.627199547
21.5,,2890.625,2.890625,,863.0533752,2498.888519,1379.235931,,,3098.17984,8519.956696,4294.078278,,,592.9413757,1699.103363,854.1803894,,,,,,,,1.455545878,1.470710125,1.614689296
21.6,,2890.625,2.890625,,865.437088,2510.299637,1366.453812,,,3100.304657,8538.909149,4244.097137,,,591.9331665,1695.180664,846.1428833,,,,,,,,1.462052031,1.480844898,1.614920882
21.7,,2890.625,2.890625,,869.9491272,2511.366852,1373.545807,,,3098.03125,8519.811279,4253.049561,,,600.1973114,1703.313095,853.8091888,,,,,,,,1.449438561,1.474401189,1.608726897
21.8,,2890.625,2.890625,,865.2137146,2507.611115,1373.480255,,,3118.887482,8554.726105,4276.883331,,,599.0254211,1699.954559,849.9665833,,,,,,,,1.444368943,1.475104791,1.615922652
21.9,,2897.135417,2.897135417,,864.6700439,2488.35376,1362.459717,,,3104.269684,8533.407623,4256.910065,,,601.3488464,1698.971283,852.7017517,,,,,,,,1.437884265,1.46462379,1.597815079
22,,2897.135417,2.897135417,,870.9980621,2510.266861,1380.249161,,,3107.460968,8535.74881,4268.742462,,,600.1440887,1704.256088,851.3880463,,,,,,,,1.451314907,1.47293994,1.62117517
22.1,,2923.177083,2.923177083,,868.3125,2498.131104,1376.671143,,,3114.360474,8509.231323,4284.892456,,,597.6999664,1705.560074,846.3486481,,,,,,,,1.452756481,1.464698395,1.62660051
22.2,,2929.6875,2.9296875,,863.363739,2496.77243,1375.245819,,,3100.175079,8519.650421,4283.682648,,,596.2257996,1703.107819,845.6349182,,,,,,,,1.448048272,1.466009611,1.626287881
22.3,,2929.6875,2.9296875,,872.45578,2508.54483,1382.100861,,,3112.82077,8545.674042,4296.244843,,,599.1694031,1707.378387,845.3992004,,,,,,,,1.456108699,1.469237779,1.634849974
22.4,,2929.6875,2.9296875,,870.8355865,2513.084183,1386.250931,,,3117.570435,8562.667847,4306.105835,,,600.2108917,1706.780594,848.8689117,,,,,,,,1.450882679,1.472411974,1.633056543
22.5,,2929.6875,2.9296875,,872.2423553,2516.81102,1388.814072,,,3106.031738,8520.330322,4297.747314,,,600.3701324,1715.964188,852.1252594,,,,,,,,1.45284102,1.466703698,1.629823851
22.6,,2929.6875,2.9296875,,870.4807129,2510.269775,1388.477905,,,3124.704803,8563.071991,4319.667206,,,599.7114868,1713.616455,850.3306885,,,,,,,,1.451499149,1.464895933,1.632868158
22.7,,2929.6875,2.9296875,,865.9033508,2503.265778,1387.356232,,,3118.742004,8568.18927,4283.787415,,,599.1219482,1701.112427,846.7647705,,,,,,,,1.445287313,1.471546347,1.638419878
22.8,,2929.6875,2.9296875,,877.3805237,2519.781403,1384.307281,,,3126.335327,8585.44397,4298.013794,,,602.3619537,1712.073807,853.4779816,,,,,,,,1.456566966,1.471771481,1.621960158
22.9,,2929.6875,2.9296875,,874.8867188,2516.310974,1364.06366,,,3143.440735,8602.722717,4309.177795,,,602.0309448,1712.876343,857.9309082,,,,,,,,1.453225497,1.469055828,1.589945818
23,,2929.6875,2.9296875,,872.6058197,2516.719894,1366.506393,,,3131.671112,8582.432098,4301.763641,,,604.0011292,1719.261505,848.1218567,,,,,,,,1.444708921,1.463837751,1.611214689
23.1,,2929.6875,2.9296875,,874.089035,2519.675827,1381.08989,,,3136.533783,8566.891937,4306.902191,,,606.1849213,1723.090927,851.569931,,,,,,,,1.441951135,1.462299979,1.621816176
23.2,,2929.6875,2.9296875,,877.3443756,2515.624588,1386.024002,,,3147.099121,8586.375488,4316.858398,,,608.1441803,1725.053726,849.1389313,,,,,,,,1.442658508,1.458287675,1.632269998
23.3,,2929.6875,2.9296875,,873.2448425,2517.028595,1363.894684,,,3145.784821,8643.015289,4266.896637,,,608.0169373,1716.676727,849.7445984,,,,,,,,1.436217955,1.466221657,1.605064259
23.4,,2929.6875,2.9296875,,880.4896851,2524.250793,1387.803528,,,3142.908356,8580.813629,4311.210602,,,607.3290405,1721.869324,851.0327148,,,,,,,,1.449773724,1.465994404,1.630728765
23.5,,2929.6875,2.9296875,,877.2322998,2524.335022,1373.853943,,,3159.717896,8610.333618,4335.194458,,,611.3973083,1726.496307,852.0213928,,,,,,,,1.434799087,1.462114348,1.612464141
23.6,,2929.6875,2.9296875,,875.7510834,2523.428268,1368.865158,,,3145.840118,8636.860138,4265.800079,,,608.8383789,1723.800781,855.2584229,,,,,,,,1.438396648,1.463874652,1.600528123
23.7,,2929.6875,2.9296875,,876.7830048,2527.873276,1376.077499,,,3151.38974,8645.789154,4289.293549,,,609.0529633,1723.592819,851.6100922,,,,,,,,1.43958417,1.466630197,1.615853913
23.8,,2929.6875,2.9296875,,879.7759552,2527.981827,1379.485367,,,3153.683319,8646.593231,4309.332001,,,613.1414948,1738.909256,853.7689972,,,,,,,,1.434866116,1.453774438,1.615759499
23.9,,2929.6875,2.9296875,,879.9119873,2522.243958,1383.630676,,,3164.619812,8656.936707,4332.659851,,,612.5869598,1735.581345,855.076828,,,,,,,,1.436387068,1.453255974,1.618136091
24,,2929.6875,2.9296875,,882.4258118,2525.630524,1393.202667,,,3162.628052,8612.688354,4323.845093,,,612.3643036,1730.916245,852.0617523,,,,,,,,1.441014453,1.459129251,1.635095888
24.1,,2929.6875,2.9296875,,881.7095184,2529.124985,1387.622421,,,3177.808899,8645.52179,4311.387512,,,615.5444031,1737.721771,857.2897644,,,,,,,,1.432406036,1.455425734,1.618615407
24.2,,2929.6875,2.9296875,,881.2791748,2527.945435,1376.052612,,,3179.802246,8703.601563,4273.121582,,,613.3826904,1732.652954,858.5756836,,,,,,,,1.436752599,1.459002756,1.602715566
24.3,,2929.6875,2.9296875,,888.1438904,2525.253876,1388.469086,,,3185.205811,8658.424561,4332.697998,,,616.587204,1741.876572,860.3021088,,,,,,,,1.440418946,1.44973181,1.61393198
24.4,,2929.6875,2.9296875,,886.3223572,2533.13681,1370.283783,,,3181.68634,8635.995667,4327.19635,,,618.5920715,1744.286224,863.6976013,,,,,,,,1.43280588,1.452248361,1.586531884
24.5,,2929.6875,2.9296875,,888.0523071,2525.529236,1389.670349,,,3180.83313,8637.518921,4320.1698,,,613.4570007,1728.077118,858.8592224,,,,,,,,1.447619484,1.4614679,1.618042064
24.6,,2929.6875,2.9296875,,882.0766907,2512.914459,1381.20108,,,3187.807556,8628.890564,4331.407166,,,613.5305634,1725.631882,855.0099335,,,,,,,,1.437706193,1.456228577,1.615421092
24.7,,2929.6875,2.9296875,,886.8244171,2533.034622,1371.214432,,,3188.467346,8617.563049,4341.201233,,,618.503479,1726.57428,856.5409546,,,,,,,,1.433822844,1.467086966,1.600874336
24.8,,2929.6875,2.9296875,,887.7818909,2526.60257,1375.156891,,,3208.430267,8693.312347,4322.233734,,,616.634552,1723.161896,855.3352356,,,,,,,,1.439721287,1.466259541,1.607740256
24.9,,2929.6875,2.9296875,,894.083313,2531.366638,1384.902283,,,3205.989349,8657.36972,4326.920013,,,616.7554016,1735.045441,851.8301086,,,,,,,,1.449656234,1.458962733,1.625796351
